"","X","logFC","logCPM","F","PValue","FDR"
"3","Hnrnpa2b1",-2.45480082413041,10.7648145091215,55.7527430757121,3.75770303364067e-13,1.907410059876e-09
"4","Cst3",-3.05631364068936,10.5947216406505,52.2184551076169,2.53265359703109e-12,9.64181224389737e-09
"8","AC149090.1",-2.07037128236338,11.2040083672388,37.9866838435057,1.48251595196864e-09,2.58810766128617e-06
"9","Calm1",-2.23175918302762,10.8762153150742,37.9209619194383,1.52961445702493e-09,2.58810766128617e-06
"15","Atp6v0c",-2.0770228041134,11.0147313524897,35.0166578385419,6.12452660845549e-09,6.21761941290401e-06
"32","Actb",-1.74059523096383,10.8614085845122,26.4936649719725,3.82604763591718e-07,0.000182072041874209
"56","Ttc3",-1.47306695612457,11.3476037785478,21.9950128836222,3.54443540667541e-06,0.000950651585077505
"60","5330434G04Rik",-1.58545527308035,10.9464522746451,21.489469183736,4.56184424117598e-06,0.00115779606841046
"175","Snrnp70",-1.18434657590308,10.994426826336,13.7381252017084,0.000233973880761504,0.0203597386070639
